,_id,category_code,deadpooled_year,founded_year,lat,lng,name,number_of_employees,oficina,tag_list,total_money_raised
1396,5d245689f82093f85a6f08b1,mobile,,2000.0,-33.872864,151.207543,Dexterra,,"{'type': 'Point', 'coordinates': [151.207543, -33.872864]}","software, mobile, mobile-platform, mobile-applications, mobile-devlopment, optimization, field-service",123000000.0
1397,5d245689f82093f85a6f08b2,mobile,,2000.0,50.911182,6.96106,Dexterra,,"{'type': 'Point', 'coordinates': [6.96106, 50.911182]}","software, mobile, mobile-platform, mobile-applications, mobile-devlopment, optimization, field-service",123000000.0
1398,5d245689f82093f85a6f08b3,mobile,,2000.0,51.420766,-0.995684,Dexterra,,"{'type': 'Point', 'coordinates': [-0.995684, 51.420766]}","software, mobile, mobile-platform, mobile-applications, mobile-devlopment, optimization, field-service",123000000.0
1399,5d245689f82093f85a6f08b5,mobile,,2000.0,37.512253,-122.201099,Dexterra,,"{'type': 'Point', 'coordinates': [-122.201099, 37.512253]}","software, mobile, mobile-platform, mobile-applications, mobile-devlopment, optimization, field-service",123000000.0
1400,5d245689f82093f85a6f08b9,enterprise,,2006.0,36.1628,-86.781,Consensus Point,12.0,"{'type': 'Point', 'coordinates': [-86.781, 36.1628]}","prediction-markets, collective-intelligence, market-research, concept-testing, wisdom-of-crowds, enterprise-2-0",3610000.0
1401,5d245689f82093f85a6f08d4,software,,1997.0,39.169397,-76.811526,Message Systems,100.0,"{'type': 'Point', 'coordinates': [-76.811526, 39.169397]}","email, deliverability, dk, dkim, strongmail, authentication, goodmail, facebook, myspace, port25, bizanga, coldspark, powermta, salesforce, zynga, paypal, linkedin, momentum, ecelerity, smtp, returnpath, habeas, ironport, isp",38000000.0
1402,5d245689f82093f85a6f08d5,web,,2005.0,37.491356,-122.228843,BlogHer,,"{'type': 'Point', 'coordinates': [-122.228843, 37.491356]}","women-s-blog, women, blog",15500000.0
1403,5d245689f82093f85a6f08d9,advertising,,2008.0,37.8059887,-122.4099154,trueAnthem,10.0,"{'type': 'Point', 'coordinates': [-122.4099154, 37.8059887]}","social-influence, viral, sharing, earned-media, influencers, social-content-optimization",7480000.0
1404,5d245689f82093f85a6f08f0,social,,2008.0,38.906867,-77.042322,SnagFilms,40.0,"{'type': 'Point', 'coordinates': [-77.042322, 38.906867]}","online-streaming, movies, online-video, ad-supported, video-platform, entertainment, film, apps, documentary, video, watch-movies, watch-free-movies, stream-movies",29500000.0
1405,5d245689f82093f85a6f08f2,software,,2004.0,39.010667,-104.81628,Cherwell Software,,"{'type': 'Point', 'coordinates': [-104.81628, 39.010667]}","integrated-service-management, helpdesk, help-desk, service-desk, itil-help-desk, itil-service-desk, change-management-software, on-demand-help-desk, on-demand-it-service-management, software-as-a-service, saas-help-desk",25000000.0
1406,5d245689f82093f85a6f08f6,games_video,2011.0,2006.0,37.786906,-122.397672,Lexy,,"{'type': 'Point', 'coordinates': [-122.397672, 37.786906]}","audio, mobile, music",1710000.0
1407,5d245689f82093f85a6f08f7,games_video,,1996.0,42.369007,-71.110276,GenArts,15.0,"{'type': 'Point', 'coordinates': [-71.110276, 42.369007]}","special-effects, visual-effects, software, vfx, editing, motion-graphics",22400000.0
1408,5d245689f82093f85a6f08f9,software,2013.0,2006.0,37.665173,-77.587267,Code71,17.0,"{'type': 'Point', 'coordinates': [-77.587267, 37.665173]}","agile, scrum, saas, ruby-on-rails, custom-software-development, offshore, -net, java, cloud-computing",1000000.0
1409,5d245689f82093f85a6f08fa,network_hosting,,2006.0,41.877867,-87.634781,SingleHop,,"{'type': 'Point', 'coordinates': [-87.634781, 41.877867]}","web-hosting, iaas, infrastructure-as-a-service, data-centers, cloud-computing, cloud-hosting",27500000.0
1410,5d245689f82093f85a6f08fc,software,,1998.0,42.362993,-71.086596,Vanu,,"{'type': 'Point', 'coordinates': [-71.086596, 42.362993]}","software-radio, femtocell",42200000.0
1411,5d245689f82093f85a6f08fe,software,2013.0,2006.0,23.743156,90.379976,Code71,17.0,"{'type': 'Point', 'coordinates': [90.379976, 23.743156]}","agile, scrum, saas, ruby-on-rails, custom-software-development, offshore, -net, java, cloud-computing",1000000.0
1412,5d245689f82093f85a6f0900,mobile,,2001.0,37.775196,-122.419204,Hands-On Mobile,,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}","mobile, games, guitar-hero",30000000.0
1413,5d245689f82093f85a6f0905,network_hosting,,2006.0,47.578174,-122.212731,Napera Networks,0.0,"{'type': 'Point', 'coordinates': [-122.212731, 47.578174]}","network-security, network-management, systems-management, saas, network-access-protection, small-and-medium-enterprise, laptop-security, endpoint-security",6000000.0
1414,5d245689f82093f85a6f0908,software,,1993.0,40.037578,-75.366299,QlikTech,600.0,"{'type': 'Point', 'coordinates': [-75.366299, 40.037578]}","bi, business-intelligence, software, analytics, dashboards, reporting",12500000.0
1415,5d245689f82093f85a6f0909,software,,1999.0,41.87675,-87.640458,SAVO,130.0,"{'type': 'Point', 'coordinates': [-87.640458, 41.87675]}",saas---technology---sales-enablement---sales-effectiveness,44000000.0
1416,5d245689f82093f85a6f0910,advertising,,1999.0,37.55873,-122.27992,Coremetrics,,"{'type': 'Point', 'coordinates': [-122.27992, 37.55873]}","web-analytics, optimization",91000000.0
1417,5d245689f82093f85a6f0917,advertising,,1999.0,-37.814541,144.9705,Coremetrics,,"{'type': 'Point', 'coordinates': [144.9705, -37.814541]}","web-analytics, optimization",91000000.0
1418,5d245689f82093f85a6f0919,advertising,,1999.0,48.843399,2.428526,Coremetrics,,"{'type': 'Point', 'coordinates': [2.428526, 48.843399]}","web-analytics, optimization",91000000.0
1419,5d245689f82093f85a6f091e,cleantech,2011.0,2005.0,37.805289,-122.404448,Carbonetworks,39.0,"{'type': 'Point', 'coordinates': [-122.404448, 37.805289]}","global-warming, climate-change, carbon-sequestration, emissions-management-software, carbon-offsets, carbon-credits, carbon-trading, ehs, carbon-networks, emissions-trading",5000000.0
1420,5d245689f82093f85a6f0922,ecommerce,,2007.0,37.797435,-122.403175,Minted,115.0,"{'type': 'Point', 'coordinates': [-122.403175, 37.797435]}","crowd-sourcing, design, art, stationery, ecommerce",52700000.0
1421,5d245689f82093f85a6f092b,web,,1994.0,42.351189,-71.057343,OrderMotion,,"{'type': 'Point', 'coordinates': [-71.057343, 42.351189]}",,9900000.0
1422,5d245689f82093f85a6f092f,enterprise,,2006.0,37.5552776,-122.2997532,Appirio,500.0,"{'type': 'Point', 'coordinates': [-122.2997532, 37.5552776]}","saas, on-demand, software, cloud-computing",80700000.0
1423,5d245689f82093f85a6f0935,analytics,,2007.0,37.7797255,-122.4020593,Kontagent,80.0,"{'type': 'Point', 'coordinates': [-122.4020593, 37.7797255]}",,17500000.0
1424,5d245689f82093f85a6f0940,network_hosting,,1995.0,37.376066,-121.926678,Brocade Communications Systems,,"{'type': 'Point', 'coordinates': [-121.926678, 37.376066]}","data-center-networks, data-center",300000000.0
1425,5d245689f82093f85a6f0942,advertising,,2008.0,37.425359,-122.1389633,Buysight,,"{'type': 'Point', 'coordinates': [-122.1389633, 37.425359]}",,24000000.0
1426,5d245689f82093f85a6f0949,network_hosting,,1995.0,46.23187,6.110264,Brocade Communications Systems,,"{'type': 'Point', 'coordinates': [6.110264, 46.23187]}","data-center-networks, data-center",300000000.0
1427,5d245689f82093f85a6f094a,network_hosting,,2005.0,35.3846,-80.786532,SubHub,10.0,"{'type': 'Point', 'coordinates': [-80.786532, 35.3846]}","content-management, revenue-generation, web-publishing, cms, subscription, membership, paid-content, website-creation, website-builder",1000000.0
1428,5d245689f82093f85a6f0951,hardware,,2005.0,37.392428,-122.072479,Eye-Fi,,"{'type': 'Point', 'coordinates': [-122.072479, 37.392428]}","consumer-it, digital-media, wireless, cloud",36500000.0
1429,5d245689f82093f85a6f0953,software,,2003.0,37.630551,-122.422113,Qumu,150.0,"{'type': 'Point', 'coordinates': [-122.422113, 37.630551]}","software, video, enterprise-video, webcast",24800000.0
1430,5d245689f82093f85a6f095c,software,,2002.0,53.524419,-2.258714,Black Duck Software,100.0,"{'type': 'Point', 'coordinates': [-2.258714, 53.524419]}","open-source-compliance, open-source-management, software-development-collaboration, software-license-management",50500000.0
1431,5d245689f82093f85a6f095d,cleantech,,2006.0,37.527315,-122.263434,GreenRoad Technologies,,"{'type': 'Point', 'coordinates': [-122.263434, 37.527315]}","green, driving-safety, cars",58400000.0
1432,5d245689f82093f85a6f0960,software,,2006.0,37.779097,-122.39365,CarbonFlow,,"{'type': 'Point', 'coordinates': [-122.39365, 37.779097]}","green, carbon-trading, carbon",8470000.0
1433,5d245689f82093f85a6f0963,network_hosting,,2003.0,33.581675,-117.726176,DATAllegro,,"{'type': 'Point', 'coordinates': [-117.726176, 33.581675]}",,57100000.0
1434,5d245689f82093f85a6f0964,software,,2002.0,52.340609,4.870312,Black Duck Software,100.0,"{'type': 'Point', 'coordinates': [4.870312, 52.340609]}","open-source-compliance, open-source-management, software-development-collaboration, software-license-management",50500000.0
1435,5d245689f82093f85a6f0965,software,,2006.0,51.500152,-0.126236,CarbonFlow,,"{'type': 'Point', 'coordinates': [-0.126236, 51.500152]}","green, carbon-trading, carbon",8470000.0
1436,5d245689f82093f85a6f0966,software,,2002.0,37.556152,-122.281484,Black Duck Software,100.0,"{'type': 'Point', 'coordinates': [-122.281484, 37.556152]}","open-source-compliance, open-source-management, software-development-collaboration, software-license-management",50500000.0
1437,5d245689f82093f85a6f0969,software,,2002.0,42.398916,-71.253998,Black Duck Software,100.0,"{'type': 'Point', 'coordinates': [-71.253998, 42.398916]}","open-source-compliance, open-source-management, software-development-collaboration, software-license-management",50500000.0
1438,5d245689f82093f85a6f096d,security,,1996.0,37.409123,-122.025646,Juniper Networks,,"{'type': 'Point', 'coordinates': [-122.025646, 37.409123]}",,102000000.0
1439,5d245689f82093f85a6f096f,travel,,2006.0,28.4404308,77.0789194,Yatra online,1000.0,"{'type': 'Point', 'coordinates': [77.0789194, 28.4404308]}","yatra, yatra-com, yatra-india, yatra-online",22000000.0
1440,5d245689f82093f85a6f0972,biotech,,2003.0,38.048906,-84.499838,Transposagen Biopharmaceuticals,9.0,"{'type': 'Point', 'coordinates': [-84.499838, 38.048906]}","biotech, biopharmaceutical, pharmaceutical, knockout, knockout-rat, knockout-mice",5380000.0
1441,5d245689f82093f85a6f097f,software,,2006.0,-33.867139,151.207114,CarbonFlow,,"{'type': 'Point', 'coordinates': [151.207114, -33.867139]}","green, carbon-trading, carbon",8470000.0
1442,5d245689f82093f85a6f0980,advertising,2013.0,2006.0,-33.8627,151.209705,Enikos,7.0,"{'type': 'Point', 'coordinates': [151.209705, -33.8627]}","video, advertising, syndication, widget, facebook, iphone, mpeg21",1100000.0
1443,5d245689f82093f85a6f0982,news,,2008.0,37.791068,-122.401942,Allvoices,10.0,"{'type': 'Point', 'coordinates': [-122.401942, 37.791068]}","news, media, journalism, community, new-media, global-media, citizen-news, citizen-journalist, traditional-media, global-citizens, citizen-media, eyewitness-news",3409360.0
1444,5d245689f82093f85a6f0989,web,,2007.0,37.7893215,-122.4013624,Huddler,52.0,"{'type': 'Point', 'coordinates': [-122.4013624, 37.7893215]}","forums, enthusiast-communities, shopping, advertising, mobile",22800000.0
1445,5d245689f82093f85a6f098f,software,,2009.0,47.490346,19.059078,Prezi,110.0,"{'type': 'Point', 'coordinates': [19.059078, 47.490346]}","zooming-user-interface, flex, flash, presentation, presentation-tool, presentation-editor",14300000.0
1446,5d245689f82093f85a6f0994,other,2009.0,,37.374755,-122.115532,Crowd Technologies,,"{'type': 'Point', 'coordinates': [-122.115532, 37.374755]}","wisdom-of-crowds, stock-moose, piqquem",1000000.0
1447,5d245689f82093f85a6f0997,games_video,,2000.0,36.059658,-115.23671,iStreamPlanet,50.0,"{'type': 'Point', 'coordinates': [-115.23671, 36.059658]}","web-video, streaming, webcast, tradeshow-video",15000000.0
1448,5d245689f82093f85a6f099e,advertising,,2005.0,51.5112139,-0.1198244,Livebookings,160.0,"{'type': 'Point', 'coordinates': [-0.1198244, 51.5112139]}","restaurant-reservations, restaurant, online-reservations, booking, electronic-reservation-book",63000000.0
1449,5d245689f82093f85a6f09a0,semiconductor,,1986.0,40.58606,-74.664666,Voltaix,,"{'type': 'Point', 'coordinates': [-74.664666, 40.58606]}","semi-conductors, photovoltaic-cells",21500000.0
1450,5d245689f82093f85a6f09a7,semiconductor,,1986.0,40.605291,-74.715385,Voltaix,,"{'type': 'Point', 'coordinates': [-74.715385, 40.605291]}","semi-conductors, photovoltaic-cells",21500000.0
1451,5d245689f82093f85a6f09b4,ecommerce,2013.0,,37.437328,-122.159928,Moxsie,,"{'type': 'Point', 'coordinates': [-122.159928, 37.437328]}","fashion, shopping",4700000.0
1452,5d245689f82093f85a6f09b5,mobile,,2002.0,37.317799,-121.947497,Roamware,,"{'type': 'Point', 'coordinates': [-121.947497, 37.317799]}",mobile-business-platform,14000000.0
1453,5d245689f82093f85a6f09b8,mobile,,2002.0,50.828686,4.36201,Roamware,,"{'type': 'Point', 'coordinates': [4.36201, 50.828686]}",mobile-business-platform,14000000.0
1454,5d245689f82093f85a6f09b9,advertising,,2007.0,40.755253,-73.992152,Admeld,,"{'type': 'Point', 'coordinates': [-73.992152, 40.755253]}","advertising, software, ad-network-optimization, yield-optimization, real-time-bidding, rtb",30000000.0
1455,5d245689f82093f85a6f09ba,mobile,,2002.0,22.280014,114.179842,Roamware,,"{'type': 'Point', 'coordinates': [114.179842, 22.280014]}",mobile-business-platform,14000000.0
1456,5d245689f82093f85a6f09bc,mobile,,2002.0,12.973873,77.651347,Roamware,,"{'type': 'Point', 'coordinates': [77.651347, 12.973873]}",mobile-business-platform,14000000.0
1457,5d245689f82093f85a6f09bf,mobile,,2002.0,1.282172,103.849805,Roamware,,"{'type': 'Point', 'coordinates': [103.849805, 1.282172]}",mobile-business-platform,14000000.0
1458,5d245689f82093f85a6f09c2,analytics,,2002.0,40.6354281,-80.061222,Accipiter Systems,,"{'type': 'Point', 'coordinates': [-80.061222, 40.6354281]}",,4730000.0
1459,5d245689f82093f85a6f09c9,other,,2000.0,41.907696,12.496985,NEXTA Media,20.0,"{'type': 'Point', 'coordinates': [12.496985, 41.907696]}","publishing, domain-names, content-providing, content-management",1514025.0
1460,5d245689f82093f85a6f09cc,games_video,,2007.0,37.400689,-122.0572,Anvato,,"{'type': 'Point', 'coordinates': [-122.0572, 37.400689]}","contextual-video-search, video-copyright",2550000.0
1461,5d245689f82093f85a6f09cd,other,,2000.0,45.464715,9.182122,NEXTA Media,20.0,"{'type': 'Point', 'coordinates': [9.182122, 45.464715]}","publishing, domain-names, content-providing, content-management",1514025.0
1462,5d245689f82093f85a6f09d0,web,2011.0,2008.0,37.775196,-122.419204,Zorap,2.0,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}","video-conferencing, video-chat, music, , video, photos",2250000.0
1463,5d245689f82093f85a6f09d2,web,2011.0,2008.0,43.6910137,-70.2694636,Zorap,2.0,"{'type': 'Point', 'coordinates': [-70.2694636, 43.6910137]}","video-conferencing, video-chat, music, , video, photos",2250000.0
1464,5d245689f82093f85a6f09d6,mobile,,1989.0,33.917509,-84.356503,NeoMedia Technologies,,"{'type': 'Point', 'coordinates': [-84.356503, 33.917509]}","neoreader, 2d-barcodes, mobile-codes, mobile-marketing, mobile-ticketing",11400000.0
1465,5d245689f82093f85a6f09d8,mobile,,1989.0,50.812765,6.163074,NeoMedia Technologies,,"{'type': 'Point', 'coordinates': [6.163074, 50.812765]}","neoreader, 2d-barcodes, mobile-codes, mobile-marketing, mobile-ticketing",11400000.0
1466,5d245689f82093f85a6f09d9,web,,2007.0,40.741179,-73.993182,Hunch,23.0,"{'type': 'Point', 'coordinates': [-73.993182, 40.741179]}","local, hyperlocal",19200000.0
1467,5d245689f82093f85a6f09de,search,,2000.0,51.518107,-0.134078,Telnic,12.0,"{'type': 'Point', 'coordinates': [-0.134078, 51.518107]}","interaction-management, search, discoverability, directory-services, search-engines, white-pages, communications-hub, social-network, discovery",35000000.0
1468,5d245689f82093f85a6f09e2,games_video,,2008.0,37.7705096,-122.4015807,ngmoco,150.0,"{'type': 'Point', 'coordinates': [-122.4015807, 37.7705096]}","gaming, iphone-games, mobile-games, mobile, iphone",44800000.0
1469,5d245689f82093f85a6f09e8,games_video,,,34.057646,-118.417382,Network Foundation Technologies,,"{'type': 'Point', 'coordinates': [-118.417382, 34.057646]}","video, audio, broadcast, nft",1440000.0
1470,5d245689f82093f85a6f09ea,finance,,2001.0,43.4512353,-80.4892301,Covarity,,"{'type': 'Point', 'coordinates': [-80.4892301, 43.4512353]}",,11000000.0
1471,5d245689f82093f85a6f09eb,web,2011.0,2005.0,47.5989681,-122.3329036,Local Marketers,,"{'type': 'Point', 'coordinates': [-122.3329036, 47.5989681]}",,4099999.9999999995
1472,5d245689f82093f85a6f09ee,software,2012.0,2006.0,28.032975,-82.64611,LeisureLogix,5.0,"{'type': 'Point', 'coordinates': [-82.64611, 28.032975]}","roadtrip-planning, mapping, navigation, routing, travel-planning, travel-booking",5900000.0
1473,5d245689f82093f85a6f0a0a,advertising,,2007.0,40.7250495,-73.9970912,AppNexus,,"{'type': 'Point', 'coordinates': [-73.9970912, 40.7250495]}",,141000000.0
1474,5d245689f82093f85a6f0a0b,search,,2007.0,40.746332,-73.982596,Conductor,55.0,"{'type': 'Point', 'coordinates': [-73.982596, 40.746332]}","natural-search, saas, seo, search-marketing, sem, natural-search-platform, enteprise-seo, besmertnik, pavley",33600000.0
1475,5d245689f82093f85a6f0a16,enterprise,,2005.0,42.3988457,-71.1404961,Dataupia,60.0,"{'type': 'Point', 'coordinates': [-71.1404961, 42.3988457]}",,41000000.0
1476,5d245689f82093f85a6f0a1e,cleantech,,2006.0,37.518539,-122.254275,Pricelock,,"{'type': 'Point', 'coordinates': [-122.254275, 37.518539]}","energy-marketplace, service-and-product-listings, energy-jobs, risk-management, online-energy-transactions, employee-incentives, online-energy-auctions, reverse-auction, natural-gas, storage-and-capacity, power-and-electricity, coal, railcars, fuel, gasol",12000000.0
1477,5d245689f82093f85a6f0a22,advertising,,2002.0,33.902696,-118.387511,Vantage Media,150.0,"{'type': 'Point', 'coordinates': [-118.387511, 33.902696]}","ad-tech, programmatic-marketing, real-time-bidding, online-marketing, marketing, digital-marketing, performance-marketing, education, distance-learning, online-education, home-services, email-marketing, display-advertising, affiliate-marketing",70000000.0
1478,5d245689f82093f85a6f0a25,mobile,2009.0,,53.335759,-6.250174,RadioFrame,,"{'type': 'Point', 'coordinates': [-6.250174, 53.335759]}",femtocell,68000000.0
1479,5d245689f82093f85a6f0a26,mobile,2009.0,,47.685626,-122.145808,RadioFrame,,"{'type': 'Point', 'coordinates': [-122.145808, 47.685626]}",femtocell,68000000.0
1480,5d245689f82093f85a6f0a28,software,,1991.0,45.4965703,-73.5687974,OZ Communications,220.0,"{'type': 'Point', 'coordinates': [-73.5687974, 45.4965703]}",,34000000.0
1481,5d245689f82093f85a6f0a29,advertising,,2008.0,37.7976785,-122.4018163,Sharethrough,80.0,"{'type': 'Point', 'coordinates': [-122.4018163, 37.7976785]}","video, native, advertising, social-video, native-advertising, sponsored-stories, sponsored-vidoes, brand-content, mobile",11000000.0
1482,5d245689f82093f85a6f0a2a,travel,,2009.0,47.3912899,8.5082891,GetYourGuide,75.0,"{'type': 'Point', 'coordinates': [8.5082891, 47.3912899]}","online-travel, web-2-0, tour-guide, travel, travelers, tours, marketplace, eth-zurich",16000000.0
1483,5d245689f82093f85a6f0a2b,ecommerce,,2002.0,48.494688,-123.407654,Terapeak,44.0,"{'type': 'Point', 'coordinates': [-123.407654, 48.494688]}","ebay-research, statistics, analytics, data, paypal-merchant-reporting, saas, olap, oltp, realtime",3829736.0
1484,5d245689f82093f85a6f0a2d,hardware,,1999.0,37.536402,-122.325129,Entone Technologies,80.0,"{'type': 'Point', 'coordinates': [-122.325129, 37.536402]}","iptv, hybrid-tv, fusiontv, cable-tv, broadband-tv",24000000.0
1485,5d245689f82093f85a6f0a36,mobile,,,37.798684,-122.40264,Paymo,,"{'type': 'Point', 'coordinates': [-122.40264, 37.798684]}","mobile-payment, payment-platform, paymentmobile-framework, open-framwork, mobile-apps, mobile-payments, payment, payment-systems, payment-system, social-networks, online-games",5000000.0
1486,5d245689f82093f85a6f0a3a,mobile,,,51.514165,-0.109017,Paymo,,"{'type': 'Point', 'coordinates': [-0.109017, 51.514165]}","mobile-payment, payment-platform, paymentmobile-framework, open-framwork, mobile-apps, mobile-payments, payment, payment-systems, payment-system, social-networks, online-games",5000000.0
1487,5d245689f82093f85a6f0a3b,other,,2000.0,51.12601,13.734177,Plastic Logic,,"{'type': 'Point', 'coordinates': [13.734177, 51.12601]}","flexible-plastic-electronics-technology, otfts, organic-electronics, flexible-plastic-displays, manufacturing, electrophoretic-display, colour-display, monochrome-display, video-animation",196000000.0
1488,5d245689f82093f85a6f0a4f,software,,2005.0,42.391389,-71.270987,dynaTrace software,,"{'type': 'Point', 'coordinates': [-71.270987, 42.391389]}","net, java, applications",21900000.0
1489,5d245689f82093f85a6f0a51,web,,2005.0,37.40754,-122.010958,SkyGrid,25.0,"{'type': 'Point', 'coordinates': [-122.010958, 37.40754]}","touchtv, real-time, news-app, browsing, discovery, sharing, content",13300000.0
1490,5d245689f82093f85a6f0a52,software,,2005.0,48.3295209,14.3194706,dynaTrace software,,"{'type': 'Point', 'coordinates': [14.3194706, 48.3295209]}","net, java, applications",21900000.0
1491,5d245689f82093f85a6f0a56,games_video,,,42.687142,-71.212156,Veveo,,"{'type': 'Point', 'coordinates': [-71.212156, 42.687142]}",web-video,14000000.0
1492,5d245689f82093f85a6f0a57,web,2013.0,2008.0,52.143886,-106.6634565,MyFrontSteps,29.0,"{'type': 'Point', 'coordinates': [-106.6634565, 52.143886]}","real-estate, social-media, software-development",3000000.0
1493,5d245689f82093f85a6f0a62,network_hosting,,,37.395335,-122.102339,RealTravel,,"{'type': 'Point', 'coordinates': [-122.102339, 37.395335]}","travel, community, social-network",1800000.0
1494,5d245689f82093f85a6f0a6b,web,,2007.0,42.142261,-87.862305,SpiderOak,,"{'type': 'Point', 'coordinates': [-87.862305, 42.142261]}",,2000000.0
1495,5d245689f82093f85a6f0a72,web,,2006.0,40.090814,-88.239866,Cazoodle,6.0,"{'type': 'Point', 'coordinates': [-88.239866, 40.090814]}","apartment, rental, homes",1200000.0
1496,5d245689f82093f85a6f0a73,software,,2006.0,30.387353,-97.753163,Hyper9,,"{'type': 'Point', 'coordinates': [-97.753163, 30.387353]}",,15200000.0
1497,5d245689f82093f85a6f0a75,web,,2005.0,39.905556,116.395833,Koolanoo Group,280.0,"{'type': 'Point', 'coordinates': [116.395833, 39.905556]}",,32000000.0
1498,5d245689f82093f85a6f0a7a,public_relations,,2005.0,32.893366,-117.200035,RoyaltyShare,,"{'type': 'Point', 'coordinates': [-117.200035, 32.893366]}","royalties, royalty-processing, royalty-solutions",11500000.0
1499,5d245689f82093f85a6f0a7c,mobile,,2000.0,53.342648,-6.280957,MobileAware,50.0,"{'type': 'Point', 'coordinates': [-6.280957, 53.342648]}","mobile-apps, mobile",6960000.0
1500,5d245689f82093f85a6f0a7d,software,,2006.0,41.073034,-73.550452,InstallFree,,"{'type': 'Point', 'coordinates': [-73.550452, 41.073034]}","virtualization, remote-access",11500000.0
1501,5d245689f82093f85a6f0a81,enterprise,,2003.0,37.536394,-122.326141,IntelePeer,,"{'type': 'Point', 'coordinates': [-122.326141, 37.536394]}","service-provider, cloud-communications, sip-trunk, voice-peering, voip, unified-communications",41100000.0
1502,5d245689f82093f85a6f0a83,enterprise,,2007.0,33.852384,-84.380568,Purewire,40.0,"{'type': 'Point', 'coordinates': [-84.380568, 33.852384]}","security-saas, saas, web-security, security, url-filtering, antimalware, antivirus, security-inthecloud, in-the-cloud-web-security, security-as-a-service, compliance, application-control, data-leak-prevention, trust, reputation, online-reputation",4750000.0
1503,5d245689f82093f85a6f0a84,enterprise,,2003.0,39.755363,-105.008551,IntelePeer,,"{'type': 'Point', 'coordinates': [-105.008551, 39.755363]}","service-provider, cloud-communications, sip-trunk, voice-peering, voip, unified-communications",41100000.0
1504,5d245689f82093f85a6f0a8c,public_relations,,2005.0,33.946285,-118.38823,magnify360,35.0,"{'type': 'Point', 'coordinates': [-118.38823, 33.946285]}","behavioral-marketing, lead-generation, behavioral-targeting, landing-page-optimization, personalization, dynamic, mutlivariate-testing, predictive-modeling, customer-relationship-management",2500000.0
1505,5d245689f82093f85a6f0a8e,enterprise,,2000.0,37.796903,-122.404904,Recommind,,"{'type': 'Point', 'coordinates': [-122.404904, 37.796903]}",,15000000.0
1506,5d245689f82093f85a6f0a97,network_hosting,,2004.0,37.390918,-122.080843,Centrify,160.0,"{'type': 'Point', 'coordinates': [-122.080843, 37.390918]}","cloud-identity, saas, sso, single-sign-on, security, mobile-device-management, identity-management, access-control, access-management, active-directory, linux-interoperability",52000000.0
1507,5d245689f82093f85a6f0a98,software,,2004.0,47.582658,-122.135282,Likewise Software,50.0,"{'type': 'Point', 'coordinates': [-122.135282, 47.582658]}","open-source, identity-management, security, active-directory, access-control, single-sign-on",10000000.0
1508,5d245689f82093f85a6f0aa0,software,,2010.0,40.7481039,-74.0353787,Integrate,120.0,"{'type': 'Point', 'coordinates': [-74.0353787, 40.7481039]}","marketing-technology, marketing-software, media-services, performance-marketing, cross-channel-marketing",34800000.0
1509,5d245689f82093f85a6f0aa3,education,,2008.0,37.2322135,-80.4164606,Koofers,9.0,"{'type': 'Point', 'coordinates': [-80.4164606, 37.2322135]}","professor-ratings, class-schedule-maker, practice-exams, flashcards, internships, jobs, college-recruiting, campus-recruiter",7000000.0
1510,5d245689f82093f85a6f0aaa,software,,2000.0,37.787722,-122.3993979,Innotas,,"{'type': 'Point', 'coordinates': [-122.3993979, 37.787722]}","ppm, project-portfolio-management, project-management",21300000.0
1511,5d245689f82093f85a6f0aaf,semiconductor,,2001.0,37.3802792,-121.9703344,Kilopass,,"{'type': 'Point', 'coordinates': [-121.9703344, 37.3802792]}",,42500000.0
1512,5d245689f82093f85a6f0ab1,enterprise,,1996.0,37.3706126,-121.9219538,sliceX,,"{'type': 'Point', 'coordinates': [-121.9219538, 37.3706126]}",,15000000.0
1513,5d245689f82093f85a6f0ab2,social,,2008.0,38.6501668,-90.2598684,LockerDome,27.0,"{'type': 'Point', 'coordinates': [-90.2598684, 38.6501668]}","team-management, sports-networking, sports-recruiting, capital-innovators",8090000.0
1514,5d245689f82093f85a6f0ab4,social,,2008.0,40.7272544,-74.0057152,LockerDome,27.0,"{'type': 'Point', 'coordinates': [-74.0057152, 40.7272544]}","team-management, sports-networking, sports-recruiting, capital-innovators",8090000.0
1515,5d245689f82093f85a6f0ab5,software,2013.0,1999.0,47.604242,-122.334448,Varolii,,"{'type': 'Point', 'coordinates': [-122.334448, 47.604242]}",,11000000.0
1516,5d245689f82093f85a6f0ab6,,,2000.0,39.9768778,-75.4162735,FreedomPay,,"{'type': 'Point', 'coordinates': [-75.4162735, 39.9768778]}",,2160000.0
1517,5d245689f82093f85a6f0ab7,semiconductor,,2008.0,45.546481,-122.9021288,NexPlanar,,"{'type': 'Point', 'coordinates': [-122.9021288, 45.546481]}",,43000000.0
1518,5d245689f82093f85a6f0ab8,semiconductor,2011.0,2000.0,32.988247,-117.080769,Sequoia Communications,,"{'type': 'Point', 'coordinates': [-117.080769, 32.988247]}",,74000000.0
1519,5d245689f82093f85a6f0ab9,software,,2005.0,37.3725243,-122.035963,ZManda,,"{'type': 'Point', 'coordinates': [-122.035963, 37.3725243]}",,13000000.0
1520,5d245689f82093f85a6f0ac3,mobile,,2004.0,52.494722,13.398514,Synchronica,,"{'type': 'Point', 'coordinates': [13.398514, 52.494722]}","mobil-email, syncing",17600000.0
