,DownVotes,Outlier,Reputation,UpVotes,Views,postId,userId
10154,143,Views,65272,7035,5680,104471,805
10155,143,Views,65272,7035,5680,104483,805
10156,143,Views,65272,7035,5680,104550,805
10157,143,Views,65272,7035,5680,104554,805
10158,143,Views,65272,7035,5680,104646,805
10159,143,Views,65272,7035,5680,104696,805
10160,143,Views,65272,7035,5680,104794,805
10161,143,Views,65272,7035,5680,104857,805
10162,143,Views,65272,7035,5680,104952,805
10163,143,Views,65272,7035,5680,104986,805
10164,143,Views,65272,7035,5680,105001,805
10165,143,Views,65272,7035,5680,105043,805
10166,143,Views,65272,7035,5680,105053,805
10167,143,Views,65272,7035,5680,105057,805
10168,143,Views,65272,7035,5680,105091,805
10169,143,Views,65272,7035,5680,105093,805
10170,143,Views,65272,7035,5680,105208,805
10171,143,Views,65272,7035,5680,105222,805
10172,143,Views,65272,7035,5680,105241,805
10173,143,Views,65272,7035,5680,105254,805
10174,143,Views,65272,7035,5680,105332,805
10175,143,Views,65272,7035,5680,105335,805
10176,143,Views,65272,7035,5680,105469,805
10177,143,Views,65272,7035,5680,105476,805
10178,143,Views,65272,7035,5680,105481,805
10179,143,Views,65272,7035,5680,105603,805
10180,143,Views,65272,7035,5680,105604,805
10181,143,Views,65272,7035,5680,105606,805
10182,143,Views,65272,7035,5680,105607,805
10183,143,Views,65272,7035,5680,105652,805
10184,143,Views,65272,7035,5680,105675,805
10185,143,Views,65272,7035,5680,105707,805
10186,143,Views,65272,7035,5680,105711,805
10187,143,Views,65272,7035,5680,105850,805
10188,143,Views,65272,7035,5680,105853,805
10189,143,Views,65272,7035,5680,105857,805
10190,143,Views,65272,7035,5680,105861,805
10191,143,Views,65272,7035,5680,105865,805
10192,143,Views,65272,7035,5680,105899,805
10193,143,Views,65272,7035,5680,105938,805
10194,143,Views,65272,7035,5680,105940,805
10195,143,Views,65272,7035,5680,105995,805
10196,143,Views,65272,7035,5680,106012,805
10197,143,Views,65272,7035,5680,106018,805
10198,143,Views,65272,7035,5680,106019,805
10199,143,Views,65272,7035,5680,106022,805
10200,143,Views,65272,7035,5680,106033,805
10201,143,Views,65272,7035,5680,106051,805
10202,143,Views,65272,7035,5680,106178,805
10203,143,Views,65272,7035,5680,106216,805
10204,143,Views,65272,7035,5680,106218,805
10205,143,Views,65272,7035,5680,106267,805
10206,143,Views,65272,7035,5680,106284,805
10207,143,Views,65272,7035,5680,106288,805
10208,143,Views,65272,7035,5680,106314,805
10209,143,Views,65272,7035,5680,106400,805
10210,143,Views,65272,7035,5680,106404,805
10211,143,Views,65272,7035,5680,107440,805
10212,143,Views,65272,7035,5680,107451,805
10213,143,Views,65272,7035,5680,107535,805
10214,143,Views,65272,7035,5680,107538,805
10215,143,Views,65272,7035,5680,107545,805
10216,143,Views,65272,7035,5680,107570,805
10217,143,Views,65272,7035,5680,107594,805
10218,143,Views,65272,7035,5680,107670,805
10219,143,Views,65272,7035,5680,107690,805
10220,143,Views,65272,7035,5680,107694,805
10221,143,Views,65272,7035,5680,107701,805
10222,143,Views,65272,7035,5680,107749,805
10223,143,Views,65272,7035,5680,107751,805
10224,143,Views,65272,7035,5680,107765,805
10225,143,Views,65272,7035,5680,107825,805
10226,143,Views,65272,7035,5680,107855,805
10227,143,Views,65272,7035,5680,107955,805
10228,143,Views,65272,7035,5680,107967,805
10229,143,Views,65272,7035,5680,108082,805
10230,143,Views,65272,7035,5680,108083,805
10231,143,Views,65272,7035,5680,108103,805
10232,143,Views,65272,7035,5680,108232,805
10233,143,Views,65272,7035,5680,108254,805
10234,143,Views,65272,7035,5680,108285,805
10235,143,Views,65272,7035,5680,108294,805
10236,143,Views,65272,7035,5680,108359,805
10237,143,Views,65272,7035,5680,108378,805
10238,143,Views,65272,7035,5680,108379,805
10239,143,Views,65272,7035,5680,108405,805
10240,143,Views,65272,7035,5680,108432,805
10241,143,Views,65272,7035,5680,108509,805
10242,143,Views,65272,7035,5680,108557,805
10243,143,Views,65272,7035,5680,108566,805
10244,143,Views,65272,7035,5680,108574,805
10245,143,Views,65272,7035,5680,108628,805
10246,143,Views,65272,7035,5680,108651,805
10247,143,Views,65272,7035,5680,108654,805
10248,143,Views,65272,7035,5680,108662,805
10249,143,Views,65272,7035,5680,108695,805
10250,143,Views,65272,7035,5680,108766,805
10251,143,Views,65272,7035,5680,108798,805
10252,143,Views,65272,7035,5680,108828,805
10253,143,Views,65272,7035,5680,108941,805
10254,143,Views,65272,7035,5680,108962,805
10255,143,Views,65272,7035,5680,108965,805
10256,143,Views,65272,7035,5680,108976,805
10257,143,Views,65272,7035,5680,108989,805
10258,143,Views,65272,7035,5680,109114,805
10259,143,Views,65272,7035,5680,109118,805
10260,143,Views,65272,7035,5680,109187,805
10261,143,Views,65272,7035,5680,109285,805
10262,143,Views,65272,7035,5680,109373,805
10263,143,Views,65272,7035,5680,109423,805
10264,143,Views,65272,7035,5680,109431,805
10265,143,Views,65272,7035,5680,109520,805
10266,143,Views,65272,7035,5680,109565,805
10267,143,Views,65272,7035,5680,109585,805
10268,143,Views,65272,7035,5680,109621,805
10269,143,Views,65272,7035,5680,109631,805
10270,143,Views,65272,7035,5680,109638,805
10271,143,Views,65272,7035,5680,109782,805
10272,143,Views,65272,7035,5680,109794,805
10273,143,Views,65272,7035,5680,109918,805
10274,143,Views,65272,7035,5680,109924,805
10275,143,Views,65272,7035,5680,109930,805
10276,143,Views,65272,7035,5680,109932,805
10277,143,Views,65272,7035,5680,109933,805
10278,143,Views,65272,7035,5680,109980,805
10279,143,Views,65272,7035,5680,110039,805
10280,143,Views,65272,7035,5680,110065,805
10281,143,Views,65272,7035,5680,110084,805
10282,143,Views,65272,7035,5680,110087,805
10283,143,Views,65272,7035,5680,110112,805
10284,143,Views,65272,7035,5680,110128,805
10285,143,Views,65272,7035,5680,110213,805
10286,143,Views,65272,7035,5680,110226,805
10287,143,Views,65272,7035,5680,110252,805
10288,143,Views,65272,7035,5680,110363,805
10289,143,Views,65272,7035,5680,110365,805
10290,143,Views,65272,7035,5680,110371,805
10291,143,Views,65272,7035,5680,110419,805
10292,143,Views,65272,7035,5680,110423,805
10293,143,Views,65272,7035,5680,110442,805
10294,143,Views,65272,7035,5680,110514,805
10295,143,Views,65272,7035,5680,110521,805
10296,143,Views,65272,7035,5680,110548,805
10297,143,Views,65272,7035,5680,110553,805
10298,143,Views,65272,7035,5680,110555,805
10299,143,Views,65272,7035,5680,110627,805
10300,143,Views,65272,7035,5680,110630,805
10301,143,Views,65272,7035,5680,110643,805
10302,143,Views,65272,7035,5680,110649,805
10303,143,Views,65272,7035,5680,110656,805
10304,143,Views,65272,7035,5680,110677,805
10305,143,Views,65272,7035,5680,110698,805
10306,143,Views,65272,7035,5680,110785,805
10307,143,Views,65272,7035,5680,110799,805
10308,143,Views,65272,7035,5680,110805,805
10309,143,Views,65272,7035,5680,110976,805
10310,143,Views,65272,7035,5680,111013,805
10311,143,Views,65272,7035,5680,111131,805
10312,143,Views,65272,7035,5680,111263,805
10313,143,Views,65272,7035,5680,111272,805
10314,143,Views,65272,7035,5680,111274,805
10315,143,Views,65272,7035,5680,111322,805
10316,143,Views,65272,7035,5680,111406,805
10317,143,Views,65272,7035,5680,111408,805
10318,143,Views,65272,7035,5680,111415,805
10319,143,Views,65272,7035,5680,111428,805
10320,143,Views,65272,7035,5680,111442,805
10321,143,Views,65272,7035,5680,111499,805
10322,143,Views,65272,7035,5680,111587,805
10323,143,Views,65272,7035,5680,111597,805
10324,143,Views,65272,7035,5680,111606,805
10325,143,Views,65272,7035,5680,111660,805
10326,143,Views,65272,7035,5680,111687,805
10327,143,Views,65272,7035,5680,111695,805
10328,143,Views,65272,7035,5680,111711,805
10329,143,Views,65272,7035,5680,111807,805
10330,143,Views,65272,7035,5680,111838,805
10331,143,Views,65272,7035,5680,111927,805
10332,143,Views,65272,7035,5680,111929,805
10333,143,Views,65272,7035,5680,111947,805
10334,143,Views,65272,7035,5680,111952,805
10335,143,Views,65272,7035,5680,111962,805
10336,143,Views,65272,7035,5680,112092,805
10337,143,Views,65272,7035,5680,112095,805
10338,143,Views,65272,7035,5680,112108,805
10339,143,Views,65272,7035,5680,112109,805
10340,143,Views,65272,7035,5680,112160,805
10341,143,Views,65272,7035,5680,112177,805
10342,143,Views,65272,7035,5680,112183,805
10343,143,Views,65272,7035,5680,112188,805
10344,143,Views,65272,7035,5680,112237,805
10345,143,Views,65272,7035,5680,112240,805
10346,143,Views,65272,7035,5680,112246,805
10347,143,Views,65272,7035,5680,112260,805
10348,143,Views,65272,7035,5680,112284,805
10349,143,Views,65272,7035,5680,112398,805
10350,143,Views,65272,7035,5680,112406,805
10351,143,Views,65272,7035,5680,112407,805
10352,143,Views,65272,7035,5680,112411,805
10353,143,Views,65272,7035,5680,112522,805
10354,143,Views,65272,7035,5680,112544,805
10355,143,Views,65272,7035,5680,112549,805
10356,143,Views,65272,7035,5680,112557,805
10357,143,Views,65272,7035,5680,112591,805
10358,143,Views,65272,7035,5680,112605,805
10359,143,Views,65272,7035,5680,112731,805
10360,143,Views,65272,7035,5680,112755,805
10361,143,Views,65272,7035,5680,112765,805
10362,143,Views,65272,7035,5680,112850,805
10363,143,Views,65272,7035,5680,112863,805
10364,143,Views,65272,7035,5680,112883,805
10365,143,Views,65272,7035,5680,112974,805
10366,143,Views,65272,7035,5680,112978,805
10367,143,Views,65272,7035,5680,113101,805
10368,143,Views,65272,7035,5680,113236,805
10369,143,Views,65272,7035,5680,113275,805
10370,143,Views,65272,7035,5680,113350,805
10371,143,Views,65272,7035,5680,113385,805
10372,143,Views,65272,7035,5680,113391,805
10373,143,Views,65272,7035,5680,113404,805
10374,143,Views,65272,7035,5680,113505,805
10375,143,Views,65272,7035,5680,113537,805
10376,143,Views,65272,7035,5680,113543,805
10377,143,Views,65272,7035,5680,113647,805
10378,143,Views,65272,7035,5680,113656,805
10379,143,Views,65272,7035,5680,113677,805
10380,143,Views,65272,7035,5680,113708,805
10381,143,Views,65272,7035,5680,113760,805
10382,143,Views,65272,7035,5680,113767,805
10383,143,Views,65272,7035,5680,113771,805
10384,143,Views,65272,7035,5680,113807,805
10385,143,Views,65272,7035,5680,113841,805
10386,143,Views,65272,7035,5680,113845,805
10387,143,Views,65272,7035,5680,113896,805
10388,143,Views,65272,7035,5680,113905,805
10389,143,Views,65272,7035,5680,113906,805
10390,143,Views,65272,7035,5680,113916,805
10391,143,Views,65272,7035,5680,113919,805
10392,143,Views,65272,7035,5680,113922,805
10393,143,Views,65272,7035,5680,113924,805
10394,143,Views,65272,7035,5680,113948,805
10395,143,Views,65272,7035,5680,114029,805
10396,143,Views,65272,7035,5680,114047,805
10397,143,Views,65272,7035,5680,114134,805
10398,143,Views,65272,7035,5680,114154,805
10399,143,Views,65272,7035,5680,114158,805
10400,143,Views,65272,7035,5680,114161,805
10401,143,Views,65272,7035,5680,114164,805
10402,143,Views,65272,7035,5680,114175,805
10403,143,Views,65272,7035,5680,114267,805
10404,143,Views,65272,7035,5680,114277,805
10405,143,Views,65272,7035,5680,114284,805
10406,143,Views,65272,7035,5680,114285,805
10407,143,Views,65272,7035,5680,114287,805
10408,143,Views,65272,7035,5680,114307,805
10409,143,Views,65272,7035,5680,114319,805
10410,143,Views,65272,7035,5680,114401,805
10411,143,Views,65272,7035,5680,114406,805
10412,143,Views,65272,7035,5680,114416,805
10413,143,Views,65272,7035,5680,114430,805
10414,143,Views,65272,7035,5680,114446,805
10415,143,Views,65272,7035,5680,114510,805
10416,143,Views,65272,7035,5680,114515,805
10417,143,Views,65272,7035,5680,114517,805
10418,143,Views,65272,7035,5680,114522,805
10419,143,Views,65272,7035,5680,114568,805
10420,143,Views,65272,7035,5680,114571,805
10421,143,Views,65272,7035,5680,114654,805
10422,143,Views,65272,7035,5680,114767,805
10423,143,Views,65272,7035,5680,114773,805
10424,143,Views,65272,7035,5680,114783,805
10425,143,Views,65272,7035,5680,114784,805
10426,143,Views,65272,7035,5680,114819,805
10427,143,Views,65272,7035,5680,114904,805
10428,143,Views,65272,7035,5680,114909,805
10429,143,Views,65272,7035,5680,114918,805
10430,143,Views,65272,7035,5680,114990,805
10431,143,Views,65272,7035,5680,115048,805
10432,143,Views,65272,7035,5680,115064,805
10433,143,Views,65272,7035,5680,115185,805
10434,143,Views,65272,7035,5680,115201,805
10435,143,Views,65272,7035,5680,115208,805
10436,143,Views,65272,7035,5680,115317,805
10437,143,Views,65272,7035,5680,115322,805
10438,143,Views,65272,7035,5680,115330,805
10439,143,Views,65272,7035,5680,115332,805
10440,143,Views,65272,7035,5680,115337,805
10441,143,Views,65272,7035,5680,115354,805
10442,143,Views,65272,7035,5680,115374,805
10443,143,Views,65272,7035,5680,115377,805
10730,4,Views,18187,230,1660,1587,887
10731,4,Views,18187,230,1660,1602,887
10732,4,Views,18187,230,1660,1644,887
10733,4,Views,18187,230,1660,1658,887
10734,4,Views,18187,230,1660,1682,887
10735,4,Views,18187,230,1660,1683,887
10736,4,Views,18187,230,1660,1732,887
10737,4,Views,18187,230,1660,1733,887
10738,4,Views,18187,230,1660,1743,887
10739,4,Views,18187,230,1660,2317,887
10740,4,Views,18187,230,1660,2318,887
10741,4,Views,18187,230,1660,2332,887
10742,4,Views,18187,230,1660,2333,887
10743,4,Views,18187,230,1660,2334,887
10744,4,Views,18187,230,1660,2336,887
10745,4,Views,18187,230,1660,2351,887
10746,4,Views,18187,230,1660,2356,887
10747,4,Views,18187,230,1660,2373,887
10748,4,Views,18187,230,1660,2614,887
10749,4,Views,18187,230,1660,2817,887
10750,4,Views,18187,230,1660,3512,887
10751,4,Views,18187,230,1660,3665,887
10752,4,Views,18187,230,1660,3844,887
10753,4,Views,18187,230,1660,4711,887
10754,4,Views,18187,230,1660,4723,887
10755,4,Views,18187,230,1660,4790,887
10756,4,Views,18187,230,1660,5064,887
10757,4,Views,18187,230,1660,5112,887
10758,4,Views,18187,230,1660,5116,887
10759,4,Views,18187,230,1660,5131,887
10760,4,Views,18187,230,1660,5132,887
10761,4,Views,18187,230,1660,5133,887
10762,4,Views,18187,230,1660,5148,887
10763,4,Views,18187,230,1660,5183,887
10764,4,Views,18187,230,1660,5204,887
10765,4,Views,18187,230,1660,5380,887
10766,4,Views,18187,230,1660,5592,887
10767,4,Views,18187,230,1660,5594,887
10768,4,Views,18187,230,1660,5796,887
10769,4,Views,18187,230,1660,5852,887
10770,4,Views,18187,230,1660,5860,887
10771,4,Views,18187,230,1660,5866,887
10772,4,Views,18187,230,1660,5869,887
10773,4,Views,18187,230,1660,5988,887
10774,4,Views,18187,230,1660,5989,887
10775,4,Views,18187,230,1660,5992,887
10776,4,Views,18187,230,1660,6072,887
10777,4,Views,18187,230,1660,6256,887
10778,4,Views,18187,230,1660,6270,887
10779,4,Views,18187,230,1660,6426,887
10780,4,Views,18187,230,1660,6431,887
10781,4,Views,18187,230,1660,6542,887
10782,4,Views,18187,230,1660,6635,887
10783,4,Views,18187,230,1660,6639,887
10784,4,Views,18187,230,1660,6816,887
10785,4,Views,18187,230,1660,6881,887
10786,4,Views,18187,230,1660,7201,887
10787,4,Views,18187,230,1660,7495,887
10788,4,Views,18187,230,1660,7498,887
10789,4,Views,18187,230,1660,7615,887
10790,4,Views,18187,230,1660,7673,887
10791,4,Views,18187,230,1660,7703,887
10792,4,Views,18187,230,1660,7743,887
10793,4,Views,18187,230,1660,8070,887
10794,4,Views,18187,230,1660,8685,887
10795,4,Views,18187,230,1660,8778,887
10796,4,Views,18187,230,1660,8910,887
10797,4,Views,18187,230,1660,8962,887
10798,4,Views,18187,230,1660,8964,887
10799,4,Views,18187,230,1660,9055,887
10800,4,Views,18187,230,1660,9157,887
10801,4,Views,18187,230,1660,9256,887
10802,4,Views,18187,230,1660,9353,887
10803,4,Views,18187,230,1660,9355,887
10804,4,Views,18187,230,1660,9406,887
10805,4,Views,18187,230,1660,9448,887
10806,4,Views,18187,230,1660,9733,887
10807,4,Views,18187,230,1660,9757,887
10808,4,Views,18187,230,1660,9870,887
10809,4,Views,18187,230,1660,10362,887
10810,4,Views,18187,230,1660,10428,887
10811,4,Views,18187,230,1660,10610,887
10812,4,Views,18187,230,1660,11046,887
10813,4,Views,18187,230,1660,11334,887
10814,4,Views,18187,230,1660,11400,887
10815,4,Views,18187,230,1660,11727,887
10816,4,Views,18187,230,1660,11731,887
10817,4,Views,18187,230,1660,11793,887
10818,4,Views,18187,230,1660,11801,887
10819,4,Views,18187,230,1660,11866,887
10820,4,Views,18187,230,1660,12204,887
10821,4,Views,18187,230,1660,12266,887
10822,4,Views,18187,230,1660,12270,887
10823,4,Views,18187,230,1660,12318,887
10824,4,Views,18187,230,1660,12326,887
10825,4,Views,18187,230,1660,12538,887
10826,4,Views,18187,230,1660,12540,887
10827,4,Views,18187,230,1660,12541,887
10828,4,Views,18187,230,1660,12545,887
10829,4,Views,18187,230,1660,12574,887
10830,4,Views,18187,230,1660,12578,887
10831,4,Views,18187,230,1660,12607,887
10832,4,Views,18187,230,1660,12672,887
10833,4,Views,18187,230,1660,12755,887
10834,4,Views,18187,230,1660,12912,887
10835,4,Views,18187,230,1660,12970,887
10836,4,Views,18187,230,1660,13305,887
10837,4,Views,18187,230,1660,13337,887
10838,4,Views,18187,230,1660,13537,887
10839,4,Views,18187,230,1660,14747,887
10840,4,Views,18187,230,1660,15414,887
10841,4,Views,18187,230,1660,15590,887
10842,4,Views,18187,230,1660,15789,887
10843,4,Views,18187,230,1660,15961,887
10844,4,Views,18187,230,1660,15987,887
10845,4,Views,18187,230,1660,16072,887
10846,4,Views,18187,230,1660,16168,887
10847,4,Views,18187,230,1660,16318,887
10848,4,Views,18187,230,1660,16668,887
10849,4,Views,18187,230,1660,16676,887
10850,4,Views,18187,230,1660,16971,887
10851,4,Views,18187,230,1660,17191,887
10852,4,Views,18187,230,1660,17454,887
10853,4,Views,18187,230,1660,17518,887
10854,4,Views,18187,230,1660,17702,887
10855,4,Views,18187,230,1660,17883,887
10856,4,Views,18187,230,1660,17884,887
10857,4,Views,18187,230,1660,17965,887
10858,4,Views,18187,230,1660,18035,887
10859,4,Views,18187,230,1660,18139,887
10860,4,Views,18187,230,1660,18256,887
10861,4,Views,18187,230,1660,18341,887
10862,4,Views,18187,230,1660,18716,887
10863,4,Views,18187,230,1660,18767,887
10864,4,Views,18187,230,1660,18782,887
10865,4,Views,18187,230,1660,19045,887
10866,4,Views,18187,230,1660,19436,887
10867,4,Views,18187,230,1660,19482,887
10868,4,Views,18187,230,1660,19806,887
10869,4,Views,18187,230,1660,19962,887
10870,4,Views,18187,230,1660,19993,887
10871,4,Views,18187,230,1660,20023,887
10872,4,Views,18187,230,1660,20048,887
10873,4,Views,18187,230,1660,20242,887
10874,4,Views,18187,230,1660,20283,887
10875,4,Views,18187,230,1660,20310,887
10876,4,Views,18187,230,1660,20363,887
10877,4,Views,18187,230,1660,20383,887
10878,4,Views,18187,230,1660,20531,887
10879,4,Views,18187,230,1660,20572,887
10880,4,Views,18187,230,1660,20582,887
10881,4,Views,18187,230,1660,20839,887
10882,4,Views,18187,230,1660,20872,887
10883,4,Views,18187,230,1660,20922,887
10884,4,Views,18187,230,1660,20971,887
10885,4,Views,18187,230,1660,20986,887
10886,4,Views,18187,230,1660,20987,887
10887,4,Views,18187,230,1660,21033,887
10888,4,Views,18187,230,1660,21322,887
10889,4,Views,18187,230,1660,21352,887
10890,4,Views,18187,230,1660,21636,887
10891,4,Views,18187,230,1660,21675,887
10892,4,Views,18187,230,1660,21696,887
10893,4,Views,18187,230,1660,21712,887
10894,4,Views,18187,230,1660,21936,887
10895,4,Views,18187,230,1660,21948,887
10896,4,Views,18187,230,1660,21969,887
10897,4,Views,18187,230,1660,22471,887
10898,4,Views,18187,230,1660,22872,887
10899,4,Views,18187,230,1660,22873,887
10900,4,Views,18187,230,1660,23620,887
10901,4,Views,18187,230,1660,23735,887
10902,4,Views,18187,230,1660,23739,887
10903,4,Views,18187,230,1660,23868,887
10904,4,Views,18187,230,1660,23872,887
10905,4,Views,18187,230,1660,23878,887
10906,4,Views,18187,230,1660,23998,887
10907,4,Views,18187,230,1660,24004,887
10908,4,Views,18187,230,1660,24440,887
10909,4,Views,18187,230,1660,24517,887
10910,4,Views,18187,230,1660,24768,887
10911,4,Views,18187,230,1660,24770,887
10912,4,Views,18187,230,1660,24803,887
10913,4,Views,18187,230,1660,25294,887
10914,4,Views,18187,230,1660,25612,887
10915,4,Views,18187,230,1660,26273,887
10916,4,Views,18187,230,1660,26457,887
10917,4,Views,18187,230,1660,26522,887
10918,4,Views,18187,230,1660,26535,887
10919,4,Views,18187,230,1660,26681,887
10920,4,Views,18187,230,1660,26696,887
10921,4,Views,18187,230,1660,26750,887
10922,4,Views,18187,230,1660,26825,887
10923,4,Views,18187,230,1660,26888,887
10924,4,Views,18187,230,1660,27166,887
10925,4,Views,18187,230,1660,27170,887
10926,4,Views,18187,230,1660,27456,887
10927,4,Views,18187,230,1660,27463,887
10928,4,Views,18187,230,1660,27659,887
10929,4,Views,18187,230,1660,27751,887
10930,4,Views,18187,230,1660,28782,887
10931,4,Views,18187,230,1660,29377,887
10932,4,Views,18187,230,1660,29648,887
10933,4,Views,18187,230,1660,29893,887
10934,4,Views,18187,230,1660,29913,887
10935,4,Views,18187,230,1660,29933,887
10936,4,Views,18187,230,1660,29967,887
10937,4,Views,18187,230,1660,30093,887
10938,4,Views,18187,230,1660,30095,887
10939,4,Views,18187,230,1660,30305,887
10940,4,Views,18187,230,1660,30533,887
10941,4,Views,18187,230,1660,31069,887
10942,4,Views,18187,230,1660,31347,887
10943,4,Views,18187,230,1660,31861,887
10944,4,Views,18187,230,1660,32157,887
10945,4,Views,18187,230,1660,32446,887
10946,4,Views,18187,230,1660,32544,887
10947,4,Views,18187,230,1660,33775,887
10948,4,Views,18187,230,1660,34303,887
10949,4,Views,18187,230,1660,34444,887
10950,4,Views,18187,230,1660,34691,887
10951,4,Views,18187,230,1660,34835,887
10952,4,Views,18187,230,1660,35024,887
10953,4,Views,18187,230,1660,35158,887
10954,4,Views,18187,230,1660,35311,887
10955,4,Views,18187,230,1660,35355,887
10956,4,Views,18187,230,1660,35559,887
10957,4,Views,18187,230,1660,35600,887
10958,4,Views,18187,230,1660,35712,887
10959,4,Views,18187,230,1660,35786,887
10960,4,Views,18187,230,1660,35957,887
10961,4,Views,18187,230,1660,36012,887
10962,4,Views,18187,230,1660,37684,887
10963,4,Views,18187,230,1660,37748,887
10964,4,Views,18187,230,1660,38039,887
10965,4,Views,18187,230,1660,38179,887
10966,4,Views,18187,230,1660,38772,887
10967,4,Views,18187,230,1660,39099,887
10968,4,Views,18187,230,1660,40966,887
10969,4,Views,18187,230,1660,41043,887
10970,4,Views,18187,230,1660,41116,887
10971,4,Views,18187,230,1660,41191,887
10972,4,Views,18187,230,1660,41530,887
10973,4,Views,18187,230,1660,41585,887
10974,4,Views,18187,230,1660,41768,887
10975,4,Views,18187,230,1660,43393,887
10976,4,Views,18187,230,1660,43403,887
10977,4,Views,18187,230,1660,43475,887
10978,4,Views,18187,230,1660,43491,887
10979,4,Views,18187,230,1660,43513,887
10980,4,Views,18187,230,1660,43672,887
10981,4,Views,18187,230,1660,43734,887
10982,4,Views,18187,230,1660,43737,887
10983,4,Views,18187,230,1660,43739,887
10984,4,Views,18187,230,1660,44110,887
10985,4,Views,18187,230,1660,44113,887
10986,4,Views,18187,230,1660,44275,887
10987,4,Views,18187,230,1660,44989,887
10988,4,Views,18187,230,1660,46527,887
10989,4,Views,18187,230,1660,46643,887
10990,4,Views,18187,230,1660,46706,887
10991,4,Views,18187,230,1660,46791,887
10992,4,Views,18187,230,1660,46795,887
10993,4,Views,18187,230,1660,46898,887
10994,4,Views,18187,230,1660,47175,887
10995,4,Views,18187,230,1660,47215,887
10996,4,Views,18187,230,1660,47304,887
10997,4,Views,18187,230,1660,47400,887
10998,4,Views,18187,230,1660,47452,887
10999,4,Views,18187,230,1660,47517,887
11000,4,Views,18187,230,1660,47573,887
11001,4,Views,18187,230,1660,48997,887
11002,4,Views,18187,230,1660,49753,887
11003,4,Views,18187,230,1660,50325,887
11004,4,Views,18187,230,1660,50504,887
11005,4,Views,18187,230,1660,50611,887
11006,4,Views,18187,230,1660,50934,887
11007,4,Views,18187,230,1660,52126,887
11008,4,Views,18187,230,1660,53413,887
11009,4,Views,18187,230,1660,56571,887
11010,4,Views,18187,230,1660,56965,887
11011,4,Views,18187,230,1660,57198,887
11012,4,Views,18187,230,1660,57442,887
11013,4,Views,18187,230,1660,57998,887
11014,4,Views,18187,230,1660,58382,887
11015,4,Views,18187,230,1660,58389,887
11016,4,Views,18187,230,1660,58450,887
11017,4,Views,18187,230,1660,58896,887
11018,4,Views,18187,230,1660,59382,887
11019,4,Views,18187,230,1660,59385,887
11020,4,Views,18187,230,1660,60008,887
11021,4,Views,18187,230,1660,61345,887
11022,4,Views,18187,230,1660,61549,887
11023,4,Views,18187,230,1660,61643,887
11024,4,Views,18187,230,1660,61691,887
11025,4,Views,18187,230,1660,61738,887
11026,4,Views,18187,230,1660,63680,887
11027,4,Views,18187,230,1660,63772,887
11028,4,Views,18187,230,1660,63897,887
11029,4,Views,18187,230,1660,64084,887
11030,4,Views,18187,230,1660,64847,887
11031,4,Views,18187,230,1660,64849,887
11032,4,Views,18187,230,1660,65158,887
11033,4,Views,18187,230,1660,65402,887
11034,4,Views,18187,230,1660,66918,887
11035,4,Views,18187,230,1660,67988,887
11036,4,Views,18187,230,1660,68148,887
11037,4,Views,18187,230,1660,69762,887
11038,4,Views,18187,230,1660,69944,887
11039,4,Views,18187,230,1660,71000,887
11040,4,Views,18187,230,1660,71163,887
11041,4,Views,18187,230,1660,71266,887
11042,4,Views,18187,230,1660,71270,887
11043,4,Views,18187,230,1660,72324,887
11044,4,Views,18187,230,1660,72933,887
11045,4,Views,18187,230,1660,73382,887
11046,4,Views,18187,230,1660,77614,887
11047,4,Views,18187,230,1660,78630,887
11048,4,Views,18187,230,1660,78738,887
11049,4,Views,18187,230,1660,78756,887
11050,4,Views,18187,230,1660,78758,887
11051,4,Views,18187,230,1660,79193,887
11052,4,Views,18187,230,1660,79206,887
11053,4,Views,18187,230,1660,79676,887
11054,4,Views,18187,230,1660,80001,887
11055,4,Views,18187,230,1660,80213,887
11056,4,Views,18187,230,1660,80302,887
11057,4,Views,18187,230,1660,81106,887
11058,4,Views,18187,230,1660,81380,887
11059,4,Views,18187,230,1660,81382,887
11060,4,Views,18187,230,1660,81589,887
11061,4,Views,18187,230,1660,81823,887
11062,4,Views,18187,230,1660,82501,887
11063,4,Views,18187,230,1660,82928,887
11064,4,Views,18187,230,1660,83221,887
11065,4,Views,18187,230,1660,83623,887
11066,4,Views,18187,230,1660,83708,887
11067,4,Views,18187,230,1660,83733,887
11068,4,Views,18187,230,1660,86690,887
11069,4,Views,18187,230,1660,89197,887
11070,4,Views,18187,230,1660,89643,887
11071,4,Views,18187,230,1660,90562,887
11072,4,Views,18187,230,1660,92426,887
11073,4,Views,18187,230,1660,92433,887
11074,4,Views,18187,230,1660,92446,887
11075,4,Views,18187,230,1660,92509,887
11076,4,Views,18187,230,1660,92523,887
11077,4,Views,18187,230,1660,92653,887
11078,4,Views,18187,230,1660,92662,887
11079,4,Views,18187,230,1660,92867,887
11080,4,Views,18187,230,1660,93331,887
11081,4,Views,18187,230,1660,93531,887
11082,4,Views,18187,230,1660,96059,887
11083,4,Views,18187,230,1660,97026,887
11084,4,Views,18187,230,1660,100615,887
11085,4,Views,18187,230,1660,101166,887
11086,4,Views,18187,230,1660,101329,887
11087,4,Views,18187,230,1660,103729,887
11088,4,Views,18187,230,1660,103732,887
11089,4,Views,18187,230,1660,105668,887
11090,4,Views,18187,230,1660,105788,887
